FOODON_03400898,10000313 - fruit herbal infusions - ready to drink (gs1 gpc),
FOODON_03540325,03250 - rice porridge (efsa foodex2),
FOODON_03400982,50161500 - sugars/sugar substitute products (gs1 gpc),
FOODON_03543629,36290 - other herbal infusion materials from flowers (efsa foodex2),
FOODON_03411163,palaemonid shrimp family (food source),
CHEBI_18219,ammonium hydroxide,
FOODON_03542234,22340 - roaches (efsa foodex2),
FOODON_03490169,"aluminum tube, top lined with laminate",
GAZ_00000909,Guinea,
FOODON_03543649,36490 - sarsaparilla infusion roots (efsa foodex2),
NCBITaxon_387452,Strombus costatus,
FOODON_03470157,preservation by ultra-filtration,
FOODON_03302060,seasoning mix,
FOODON_03420194,egg or egg part,
FOODON_03413068,"cochineal, carminic acid, carmines (food source)",
FOODON_03307791,ching yuen tea (dry),
FOODON_03315495,soy sauce pickle,
FOODON_03540470,04700 - head brassica (efsa foodex2),
FOODON_03413312,tricalcium citrate (food source),
FOODON_00001843,field corn custard food product,
FOODON_03414240,texas persimmon plant (food source),
FOODON_03413947,pigfish (food source),
FOODON_03414131,atlantic manta (food source),
FOODON_03540783,07830 - cultivated fungi and similar- (efsa foodex2),
NCBITaxon_103373,Hoplobatrachus tigerinus,
FOODON_03400985,10000603 - sugars/sugar substitute products variety packs (gs1 gpc),
FOODON_03490281,"glass container, coloured, strengthened",
FOODON_03315247,beverage mix,
FOODON_03308984,speckled rockfish (raw),
NCBITaxon_195617,Isopsetta isolepis,
FOODON_03411661,crenshaw melon plant (food source),
CHEBI_26401,purines,
FOODON_03541861,18610 - fruit in alcohol or spirits (efsa foodex2),
FOODON_03543953,39530 - egg-based canap? (efsa foodex2),
FOODON_03315712,sweetened seasoning for snack food,
FOODON_03302001,animal-derived food,
FOODON_03304981,frozen dairy dessert (nutritively sweetened),
FOODON_03310273,white wine,
FOODON_03544009,40090 - tomato soup (efsa foodex2),
FOODON_03542512,"25120 - prawn, giant tiger (efsa foodex2)",
FOODON_03544248,42480 - crab flavour (efsa foodex2),
CHEBI_26020,phosphate,
FOODON_03401696,10006829 - conomon melons (gs1 gpc),
FOODON_03490168,aluminum tube,
FOODON_03543606,36060 - meadow sweet infusion flowers (efsa foodex2),
FOODON_03305869,banana jam,
FOODON_03307558,sugar (blended),
CHEBI_87117,erythrosin,
NCBITaxon_3493,Ficus <angiosperm>,
FOODON_03306742,"apricot half (unpeeled, artificially sweetened)",
FOODON_03413791,false morel (food source),
GAZ_00002562,Province of British Columbia,
FOODON_03490209,wax container,
FOODON_03304870,pumpkin seed (shelled),
FOODON_03401192,10000055 - sauces - cooking (perishable) (gs1 gpc),
FOODON_03315358,peanut butter (processed),
FOODON_03400431,neutralizing agent (codex),
FOODON_03412084,butterhead lettuce plant (food source),
FOODON_03317534,citrus peel (crystallized),
FOODON_03490355,paper-plastic combination,
FOODON_03315184,wheat,
FOODON_03400824,nut or seed product (eurofir),
NCBITaxon_73102,Gaultheria shallon,
FOODON_03412301,sand perch (food source),
FOODON_03301264,"olive (salad, pitted, halved)",
FOODON_03303424,cookie (grainless),
FOODON_03540761,07610 - other green algae (efsa foodex2),
FOODON_00002181,quail egg food product,
FOODON_03490396,polyethylene (high density) - nylon 11 container,
GAZ_00000560,Sudan,
FOODON_03401145,10000281 - fish - unprepared/unprocessed (frozen) (gs1 gpc),
FOODON_03411856,righteye flounder family (food source),
FOODON_03301644,milk product (dry),
NCBITaxon_2706,Citrus,
FOODON_03307399,walleye (raw),
FOODON_03308501,spanish olive (stuffed with spanish sweet pepper),
FOODON_03540563,05630 - palm hearts and similar- (efsa foodex2),
FOODON_00001924,grape based low-alcohol wine food product,
FOODON_03316154,burger meat (minimum vegetable and/or cereal content of 4%),
FOODON_03400701,11  margarine and lipids of mixed origin (efg),
FOODON_03544075,"40750 - stock cube or granulate, beef (efsa foodex2)",
FOODON_03541543,15430 - blackberries (efsa foodex2),
FOODON_03543070,30700 - liquorice mass (efsa foodex2),
FOODON_03302667,tomato paste (canned),
NCBITaxon_224705,Harengula jaguana,
FOODON_03304568,rose hip in sugar syrup (fermented),
FOODON_03544367,43670 - rum-raisin flavour (efsa foodex2),
FOODON_03316273,"marzipan, products similar to",
FOODON_03306074,pepper jelly,
FOODON_03543140,31400 - butter oil (efsa foodex2),
FOODON_03530270,pink flesh,
FOODON_03310559,corn bran (raw),
GAZ_00002463,Central Asia,
FOODON_03305772,"lime juice (sweetened, diluted)",
CHEBI_33327,silicon oxide,
FOODON_03310612,lupine bean in brine,
FOODON_03304642,rum coconut pattie candy (food product),
FOODON_03316520,paste based on herb extract (edible),
FOODON_03310322,alfalfa tablet (food product),
FOODON_03304764,pecan,
FOODON_03412344,devils tongue plant (food source),
FOODON_03304839,turkey egg (food product),
FOODON_03308115,sardine fillet (raw),
FOODON_03412048,licorice plant (food source),
FOODON_03307042,potato chip (cheddar cheese-flavored),
FOODON_03303629,cocktail mix (nonnutritively sweetened),
FOODON_03415120,alpine lady's mantle plant (food source),
FOODON_03543481,34810 - blackcurrant infusion leaves (efsa foodex2),
FOODON_03541885,18850 - deer carcase (efsa foodex2),
FOODON_03304966,imitation wild cherry drop (sweetened with sorbitol),
FOODON_03540451,04510 - roselle leaves (efsa foodex2),
FOODON_03302290,imitation cherry carbonated beverage (naturally and artificially sweetened),
NCBITaxon_1489878,Gobiiformes,
FOODON_03542687,26870 - flavoured whey (efsa foodex2),
FOODON_03315420,"meat (cooked, manufactured)",
FOODON_03414634,blacklip pearl oyster (food source),
FOODON_03317478,"fish fillet (unprocessed, frozen)",
FOODON_03413085,disodium citrate (food source),
FOODON_03542064,"20640 - wild boar edible offal, non-muscle, other than liver and kidney (efsa foodex2)",
FOODON_03315398,beverage coffee-based (deprecated),
FOODON_03302091,beef broth,
FOODON_03411426,mackerel family (food source),
FOODON_03414837,lillipilly plant (food source),
FOODON_03303223,salad dressing,
NCBITaxon_174393,Lithodes maja,
FOODON_03306240,beef fat (hydrolyzed),
FOODON_03414039,olive flounder (food source),
FOODON_03304013,tuna casserole,
NCBITaxon_16123,Hypoxis,
FOODON_03543135,31350 - herring oil (efsa foodex2),
FOODON_03306323,bavarian mousse,
FOODON_03310354,oilseed press cake (food product),
FOODON_03543661,36610 - herbal infusion extracts (liquid) (efsa foodex2),
FOODON_03411145,"basil, bush (food source)",
FOODON_03401666,10006281 - hare - unprepared/unprocessed (gs1 gpc),
FOODON_03315600,meat product (mixed),
FOODON_03420192,tripe,
NCBITaxon_9874,Odocoileus virginianus,
FOODON_03400367,anticaking agent (codex),
FOODON_03316401,vegetable in vinegar,
FOODON_03544112,41120 - oyster sauce (efsa foodex2),
FOODON_03470128,preservation by slow freezing,
FOODON_03315842,"cream mix, dry, imitation",
FOODON_03544213,42130 - brittle flavour (efsa foodex2),
FOODON_03308029,bluefin searobin (raw),
FOODON_03316615,dessert concentrate,
FOODON_03480022,packed in acidified salt brine,
FOODON_03530096,no sausage casing,
NCBITaxon_59165,Valerianella,
FOODON_03541775,17750 - par? guavas (efsa foodex2),
FOODON_00001650,black pepper food product,
FOODON_03413368,white crappie (food source),
FOODON_03310707,"chocolate cake mix, devil's food",
NCBITaxon_78064,Cetraria islandica,
FOODON_03307456,"milk (concentrated, frozen)",
FOODON_03308076,fish stick (precooked),
FOODON_03520132,antarctica - inland waters (fao major fishing area 08),
FOODON_03307221,watermelon juice cocktail (food product),
FOODON_03304786,gun jam tea (dry),
FOODON_03309604,broccoli au gratin,
FOODON_03302374,scallop (raw),
PO_0030111,pepo fruit,
FOODON_03308795,pacific crayfish (raw),
FOODON_03303627,old fashioned cocktail mix (nutritively and nonnutritively sweetened),
FOODON_03543247,"32470 - juice concentrate, pineapple (efsa foodex2)",
FOODON_00002006,lychee food product,
FOODON_03316938,tea leaf (decaffeinated) (deprecated),
FOODON_03541229,12290 - castor beans (efsa foodex2),
FOODON_03411947,iceland scallop (food source),
FOODON_03306163,garlic juice (food product),
FOODON_03309670,"oyster (gulf, raw)",
FOODON_03303341,chocolate custard,
FOODON_03540948,09480 - candied or sugar preserved vegetables (efsa foodex2),
CHEBI_25529,pyridinecarboxamide,
FOODON_03301026,honey (flavored),
FOODON_03304388,malted milk shake,
FOODON_03308955,humpback snapper (raw),
FOODON_03308294,tasmanian small fry (raw),
FOODON_03411302,fig plant (food source),
NCBITaxon_180118,Mammea,
FOODON_03540247,02470 - wafers (efsa foodex2),
FOODON_03541200,12000 - canola seeds (efsa foodex2),
FOODON_03304429,chicken and dumplings with vegetables (canned),
NCBITaxon_145123,Cantareus apertus,
FOODON_03400467,other foods (ciaa),
NCBITaxon_244852,Pseudocyttus maculatus,
FOODON_03306761,apple pie (baked),
FOODON_03307061,black cod (cured),
FOODON_03301091,imitation shrimp (breaded),
FOODON_03413680,common octopus (food source),
FOODON_03310738,navy bean dried,
FOODON_03309798,coconut (grated),
FOODON_03543685,36850 - parsley (infusion fruits) (efsa foodex2),
FOODON_03301794,half and half,
FOODON_03302265,beverage syrup concentrate,
FOODON_03309306,chilean grunt (raw),
FOODON_03301398,squash seed (food product),
FOODON_03544020,40200 - salads (efsa foodex2),
FOODON_03543833,38330 - almond drink (efsa foodex2),
FOODON_03541960,19600 - rat meat (efsa foodex2),
FOODON_03413948,african striped grunt (food source),
NCBITaxon_224707,Brevoortia patronus,
NCBITaxon_3558,Chenopodium,
FOODON_03414386,giant snail (food source),
CHEBI_22916,boron molecular entity,
FOODON_03309709,eggplant (raw),
ancestro_0505,Chadian,
FOODON_03543149,31490 - margarines and similar (efsa foodex2),
CHEBI_85122,paraben,
NCBITaxon_304153,Physalis minima,
FOODON_03302325,"shrimp ball (dish, frozen)",
FOODON_03303415,ice cream cone (food product),
FOODON_03540556,05560 - kurrat (efsa foodex2),
FOODON_03543711,37110 - iced coffee (efsa foodex2),
NCBITaxon_36610,Cydonia oblonga,
FOODON_00001722,chestnut food product,
FOODON_03544042,40420 - puffs/curls-type extruded snack (efsa foodex2),
NCBITaxon_735337,Euheterodonta,
NCBITaxon_4072,Capsicum annuum,
FOODON_03315162,fruit juice (dehydrated),
FOODON_03304251,pea and ham soup mix,
NCBITaxon_171004,Quillajaceae,
FOODON_03304888,tree tomato sauce (food product),
FOODON_00000070,lobster tail food product,
FOODON_03304216,infant formula (canned),
FOODON_03311030,"crab claw (whole, raw)",
FOODON_03544110,41100 - sauces from fermented/hydrolised sources and similar (efsa foodex2),
CHEBI_24555,hexadienoic acid,
FOODON_03480021,packed in vegetable oil,
FOODON_03540920,09200 - sassafras leaves (efsa foodex2),
FOODON_03413336,garden strawberry plant,
FOODON_03412879,razor shell clam (food source),
FOODON_03309109,salmon herring,
FOODON_03543806,38060 - oral rehydration products (efsa foodex2),
FOODON_03411709,orange and apricot (deprecated),
FOODON_03541872,18720 - canned or jarred peach (efsa foodex2),
FOODON_03542815,"28150 - cheese, esrom (efsa foodex2)",
NCBITaxon_46259,Morone chrysops,
IAO_0010000,has axiom label,
FOODON_03400785,cured cheese (eurofir),
FOODON_03412312,dusky smooth-hound (food source),
NCBITaxon_745121,Cilus,
FOODON_03400777,eurofir food classification,
FOODON_03307017,peach cherry-flavored canned,
ancestro_0043,Western Asia,
FOODON_03412502,"algae, green (food source)",
FOODON_03541324,13240 - cassia buds (efsa foodex2),
FOODON_03412261,new zealand wedge clam (food source),
FOODON_03450025,cooking with added fat or oil,
NCBITaxon_forma,forma,
FOODON_03542219,22190 - carps (efsa foodex2),
FOODON_03315246,shortening for cake mix,
FOODON_03543614,36140 - st. john's wort infusion flowers (efsa foodex2),
FOODON_03401076,10000195 - dessert sauces/toppings/fillings (shelf stable) (gs1 gpc),
FOODON_03520111,aquaculture,
FOODON_03400417,food colour (codex),
FOODON_03414929,monantha vetch plant (food source),
FOODON_03310029,fish (fermented),
ancestro_0015,Middle Eastern/North African,
FOODON_03510272,pacific food claim or use,
FOODON_03315513,milk product (fermented),
FOODON_03303887,vinegar and spice salad dressing (italian-style),
FOODON_03540815,08150 - summer truffles (efsa foodex2),
FOODON_03302272,"imitation orange juice beverage base (artificially sweetened, dry)",
FOODON_03316844,flour whole durum,
FOODON_03315704,topping mixes,
NCBITaxon_34587,Katharina tunicata,
FOODON_03302512,orange marmalade,
NCBITaxon_146143,Decapterus macarellus,
FOODON_03414161,european hare (food source),
GAZ_00002932,Peru,
NCBITaxon_6786,Dromidia antillensis,
FOODON_03540729,07290 - burnet saxifrage roots (efsa foodex2),
NCBITaxon_410350,Clinocardium nuttallii,
FOODON_03543786,37860 - other food for infants and children (efsa foodex2),
FOODON_03413812,european sturgeon (food source),
FOODON_03411926,spotted chub mackerel (food source),
FOODON_03317001,flour paste for bread,
FOODON_03315582,tongue food product (preserved),
FOODON_00002084,parsley food product,
FOODON_03303757,"candy (filled, fruit-flavored)",
FOODON_03541095,10950 - marrowfat pea (dry seeds) (efsa foodex2),
FOODON_03317662,cabbage dehydrated,
FOODON_03413831,bay anchovy (food source),
CHEBI_32178,Talc,
FOODON_03413572,white river crayfish (food source),
NCBITaxon_299522,Erimacrus isenbeckii,
FOODON_03308568,"shrimp (peeled, cooked, frozen)",
FOODON_03305708,snail soup (food product),
FOODON_03304397,nonfat dry milk (calcium-reduced),
FOODON_03520149,"pacific, southwest (fao major fishing area 81)",
FOODON_03303143,bourbon biscuit,
FOODON_00002215,rye cracker food product,
FOODON_03302405,kava tea (steeped),
NCBITaxon_59687,Sardinops neopilchardus,
FOODON_03541743,17430 - plantains - balbisiana cultivars (efsa foodex2),
FOODON_03543106,"31060 - sunflower seed oil, edible (efsa foodex2)",
FOODON_03412522,wood blewit (food source),
FOODON_03302596,butter and orange conserve,
FOODON_03305444,tuna (raw),
FOODON_03413842,gizzard shad (food source),
FOODON_03309880,red clover (raw),
FOODON_03542500,25000 - edible crab (efsa foodex2),
FOODON_03541906,19060 - goose msm (efsa foodex2),
FOODON_03310669,candy (artificially colored),
FOODON_03302145,chicken-flavored bouillon powdered or granulated,
CHEBI_17113,erythritol,
FOODON_03400164,dairy product (us cfr),
FOODON_03311655,wheat flour dough,
FOODON_03316886,potato (quick-frozen),
FOODON_03510186,unfortified claim or use,
FOODON_03415003,dwarf nasturtium plant (food source),
NCBITaxon_97160,Latridopsis ciliaris,
FOODON_03541894,18940 - bovine msm (efsa foodex2),
FOODON_03415178,kiwifruit plant (food source),
FOODON_03311008,olallieberry (raw),
FOODON_03411746,"algae, blue-green (food source)",
FOODON_03540533,05330 - other flowering brassica (p) (efsa foodex2),
FOODON_03301711,dairy product (not further specified) (deprecated),
FOODON_03316604,bread lecithin,
FOODON_03530077,material of contact prior to food packaging,
FOODON_03301209,"rosemary (whole leaf, dried)",
FOODON_03310346,mafurra press cake (food product),
NCBITaxon_206130,Chelidonichthys lucernus,
FOODON_03543753,"37530 - infant formula, milk and soya-based, powder (efsa foodex2)",
FOODON_03400979,10000046 - chocolate/sugar candy combination - confectionery (gs1 gpc),
FOODON_03309010,tuna frankfurter,
NCBITaxon_35875,Allium fistulosum,
FOODON_03415065,absinthe plant (food source),
FOODON_03310643,chewing gum,
FOODON_03543289,"32890 - fruit soft drink, mulberry (efsa foodex2)",
FOODON_03304885,"tomato (diced, canned)",
FOODON_03304829,meat pie (frozen),
FOODON_03544419,44190 - lemon essence (efsa foodex2),
FOODON_03304570,rose hip tea (dry),
CHEBI_15956,biotin,
FOODON_03411537,white-tailed deer (food source),
FOODON_03302364,lactose bread,
CHEBI_37015,ribonucleoside 5'-phosphate,
FOODON_03413427,lavender plant (food source),
FOODON_03542594,25940 - lizards (efsa foodex2),
NCBITaxon_3524,Caryophyllales,
FOODON_03315567,cream powder-like product,
FOODON_03311294,rice long grain raw,
FOODON_00001684,carp food product,
FOODON_00001951,hops product flavoring,
FOODON_00002134,plant based seafood product analog,
FOODON_03400102,"prepared food product with bakery base or enclosure, unsweetened (us cfr)",
NCBITaxon_31097,Zeiformes,
FOODON_00002330,corn multi-component food product,
NCBITaxon_233715,Mimusops elengi,
FOODON_00002454,food product by quality,
FOODON_03400421,freezant (codex),
FOODON_03307130,ginger ale,
FOODON_03543858,38580 - meat balls (efsa foodex2),
FOODON_03541356,13560 - galanga roots (efsa foodex2),
FOODON_03306076,lemon spread (food product),
FOODON_03414175,spring mushroom (food source),
FOODON_03412771,sweet dattock plant (food source),
FOODON_03401870,10005911 - nectarines (gs1 gpc),
FOODON_03307800,vegetable (boiled),
FOODON_03310621,lobster meat (cooked),
NCBITaxon_9765,Balaenopteridae,
FOODON_03309760,"soyflake (defatted, toasted)",
FOODON_03414823,green plum plant (food source),
NCBITaxon_9767,Balaenoptera acutorostrata,
NCBITaxon_28509,Glechoma hederacea,
FOODON_03401648,10005784 - turkey - prepared/processed (gs1 gpc),
FOODON_03411389,squirrel (food source),
FOODON_03401329,"dietary supplement, not specified",
UBERON_0018388,cercaria,
NCBITaxon_1489875,Gobiaria,
FOODON_03401695,10006830 - armenian cucumber (gs1 gpc),
ENVO_00000111,forested area,
FOODON_03414492,plains pricklypear plant (food source),
FOODON_03543029,30290 - table-top sweeteners in liquid form (efsa foodex2),
NCBITaxon_933138,Salvia leucantha,
FOODON_03544141,41410 - chilli pickle (efsa foodex2),
FOODON_03543338,33380 - ale beer (efsa foodex2),
FOODON_03414967,silverberry plant (food source),
FOODON_03308173,painted spiny lobster (raw),
FOODON_03301240,cherry (raw),
NCBITaxon_72648,Tacca leontopetaloides,
FOODON_03543676,36760 - fir (infusion shoots) (efsa foodex2),
FOODON_03306373,ginger marmalade,
FOODON_03304835,aztec marigold flower (dehydrated),
FOODON_03310125,cassava flour,
FOODON_03401344,50251500 - persimmon (gs1 gpc),
FOODON_03302333,potato (mashed),
FOODON_03411764,white bass (food source),
FOODON_03310820,gravy (liquid),
FOODON_03304323,coffee syrup,
FOODON_03310484,minitrout raw,
FOODON_03311690,garlic in water,
GAZ_00000559,Southeast Asia,
FOODON_03311065,red snapper (smoked),
FOODON_03541172,11720 - butter nut (efsa foodex2),
FOODON_03470116,preservation by dehydration or drying,
FOODON_03301548,spice (ground),
ENVO_00000063,water body,
FOODON_03309193,angel shark (raw),
FOODON_03411388,youngberry plant,
FOODON_03301174,"capsicum pepper (whole, raw)",
FOODON_03302523,butter-flavored candy,
FOODON_03303635,"cola carbonated beverage (caffeine-free, low calorie)",
FOODON_03543214,"32140 - juice, cucumber (efsa foodex2)",
NCBITaxon_8224,Scombridae,
NCBITaxon_6545,Pteriomorphia,
FOODON_03400240,liqueur (us cfr),
FOODON_03309693,fish sauce (phillipine),
NCBITaxon_3615,Polygonaceae,
NCBITaxon_184449,Stereolepis gigas,
FOODON_03510011,food fish as consumer,
FOODON_03414045,grayling (food source),
FOODON_03540684,06840 - sopropos (efsa foodex2),
FOODON_03316851,roll or bun (raisin),
FOODON_03401741,10005950 - curubas (gs1 gpc),
NCBITaxon_283210,Malus pumila,
NCBITaxon_271940,Trachurus symmetricus,
FOODON_00002323,turmeric food product,
FOODON_03544086,40860 - condiments (including table-top formats) (efsa foodex2),
FOODON_03309274,pacific sole (raw),
FOODON_03540068,00680 - flour mix (like wheat/rye/barley/oats and other) (efsa foodex2),
FOODON_03304124,sardine in mustard sauce (canned),
NCBITaxon_213384,Leucoraja circularis,
FOODON_03414824,inland pigface plant (food source),
FOODON_03540787,07870 - fusarium venenatum (efsa foodex2),
CHEBI_64708,one-carbon compound,
FOODON_03315081,tea food product,
FOODON_03400288,chocolate candy,
NCBITaxon_182855,Raja undulata,
FOODON_03411369,kohlrabi plant (food source),
ENVO_01000924,plumbing drain,
NCBITaxon_4222,Carthamus tinctorius,
FOODON_03543145,31450 - goat milk fat (efsa foodex2),
FOODON_03542647,26470 - canned seafood (efsa foodex2),
FOODON_03304889,tomato pomace,
FOODON_03316170,ginger dried,
FOODON_00001919,grain based vinegar food product,
FOODON_03411306,cherry plant (food source),
FOODON_03302914,skim milk cheese,
FOODON_03413373,komatsuma plant (food source),
FOODON_00002320,tuna food product,
FOODON_03542461,24610 - smooth hounds (efsa foodex2),
FOODON_03304370,butter biscuit and chocolate,
ENVO_00010504,surface layer,
FOODON_03302492,rye flour,
NCBITaxon_6629,Illex illecebrosus,
FOODON_03543724,37240 - hot chocolate with added ingredients (efsa foodex2),
FOODON_03542843,"28430 - cheese, prastost (efsa foodex2)",
FOODON_03400843,soft drink (eurofir),
FOODON_03544266,42660 - fresh milk flavour (efsa foodex2),
FOODON_03412331,timothy plant (food source),
NCBITaxon_89151,Musa x paradisiaca,
CHEBI_22290,aldaric acid,
FOODON_03401855,10006137 - bamboo shoots (gs1 gpc),
NCBITaxon_65125,Scophthalmus rhombus,
FOODON_03312058,specialty sauce,
FOODON_03308681,chilean abalone (raw),
NCBITaxon_243926,Bagre marinus,
NCBITaxon_39173,Ocimum,
NCBITaxon_48194,Mugil curema,
FOODON_03316423,egg substitute based on milk protein (food product),
FOODON_00001035,new zealand cheddar cheese food product,
NCBITaxon_376648,Sphyrnidae,
FOODON_03303113,turkish coffee,
FOODON_03543451,34510 - herbal infusion materials from leaves and herbs (efsa foodex2),
FOODON_03530088,beverage base,
FOODON_03317320,"pork loin (uncooked, cured)",
FOODON_03413621,argentine stiletto shrimp (food source),
FOODON_00002406,thickness of 0.3 cm or less,
FOODON_03306636,olive oil (wild),
FOODON_03301235,drupelet berry (canned),
FOODON_03308976,widow rockfish (raw),
FOODON_03401286,1600 legumes and legume products (usda sr),
FOODON_03411176,"cumin, black (plant) (food source)",
FOODON_03414051,char (food source),
FOODON_03309013,"tuna (solid pack, canned in olive oil)",
FOODON_03412450,bracken fern plant (food source),
ancestro_0528,Comoran,
FOODON_03400311,hard cheese (codex),
FOODON_03310547,soft drink dietetic,
FOODON_03315429,food for invalids,
FOODON_00001960,hungarian wax pepper pickle food product,
FOODON_03544279,42790 - grenadine flavour (efsa foodex2),
FOODON_03411561,red banana plant (food source),
FOODON_03400283,"quick bread, unsweetened (us cfr)",
FOODON_03308591,"crabmeat (pasteurized, canned)",
FOODON_00001783,cowpea vegetable food product,
FOODON_03411519,wolffish (food source),
FOODON_03304876,sesame seed (hulled),
FOODON_03540029,00290 - maize and similar- (efsa foodex2),
FOODON_03411914,angel shark family (food source),
PATO_0001018,physical quality,
NCBITaxon_319431,Lutjanus argentiventris,
FOODON_00001880,frozen nondairy dessert food product,
FOODON_03311210,"almond (dry, roasted)",
FOODON_03542525,"25250 - abalones, winkles, conchs (efsa foodex2)",
FOODON_03542226,"22260 - carp, indian (generic) (efsa foodex2)",
FOODON_03303140,cookie wafer,
FOODON_03305074,"shrimp (breaded, stuffed, raw, frozen)",
FOODON_00001581,alewife food product,
FOODON_03311467,pork chop (cooked),
FOODON_00001063,millet beer food product,
CHEBI_26666,short-chain fatty acid,
NCBITaxon_320396,Menticirrhus undulatus,
FOODON_00002159,plantain (musa) food product,
FOODON_03541497,14970 - black cherries (efsa foodex2),
FOODON_03413480,common verbena plant (food source),
FOODON_03400456,confectionary (ciaa),
FOODON_03544336,43360 - oyster flavour (efsa foodex2),
FOODON_00001927,grape preserve or jam food product,
FOODON_03401828,10006324 - tomato ketchup/ketchup substitutes (perishable) (gs1 gpc),
NCBITaxon_8168,Perca fluviatilis,
FOODON_03412937,cultivated mushroom (food source),
NCBITaxon_89952,Merluccius productus,
FOODON_03542880,"28800 - cheese, kefalotyri (efsa foodex2)",
FOODON_03543215,"32150 - juice, turnip (efsa foodex2)",
FOODON_03413070,copper complexes of chlorophylls (food source),
FOODON_03315442,tea concentrate (liquid),
IAO_0000112,example of usage,
FOODON_03304677,darjeeling black tea (dry),
FOODON_03306058,horsemeat (raw),
FOODON_03412008,chinese red date plant (food source),
FOODON_00001202,winged bean food product,
FOODON_03540401,04010 - papaya leaves (efsa foodex2),
PATO_0002450,firm,
FOODON_03541303,13030 - cumin seed and similar- (efsa foodex2),
FOODON_03411931,emperor snapper (food source),
FOODON_03412294,california pilchard (food source),
FOODON_03315137,"potato (white, cut, frozen)",
FOODON_03543760,37600 - follow-on formulae (efsa foodex2),
FOODON_03315591,horseradish (grated),
FOODON_03414552,golden oyster mushroom (food source),
FOODON_03308342,"lobster (precooked, frozen)",
NCBITaxon_1234273,Tachysurus fulvidraco,
FOODON_03543818,38180 - probiotic or prebiotic formulations (efsa foodex2),
FOODON_03400387,cloud producing agent (codex),
FOODON_03470100,preservation by adding chemicals,
FOODON_03540736,07360 - radishes (efsa foodex2),
FOODON_03305255,honey (whipped),
FOODON_03310864,nutsedge (raw),
FOODON_03400442,sequestrant (codex),
NCBITaxon_6775,Geryonidae,
FOODON_03414801,yabby (food source),
FOODON_03304654,cheeseburger,
FOODON_03414380,short-horned water buffalo (food source),
FOODON_03414689,red ginger plant (food source),
FOODON_03541561,15610 - wineberries (efsa foodex2),
FOODON_03401388,50132700 - quark products (gs1 gpc),
FOODON_03411488,sweet crabapple plant (food source),
FOODON_03301558,marjoram leaf (whole),
NCBITaxon_8728,Crotalus,
FOODON_03310063,chapati,
FOODON_00001236,fresh sea water fish food product,
FOODON_03401163,10000139 - aquatic plants unprepared/unprocessed (shelf stable) (gs1 gpc),
FOODON_03311801,"sugar pea (edible pod, fresh)",
FOODON_03510078,no salt added claim or use,
FOODON_03302345,wheat bread mix (dry),
PATO_0001547,quality of a gas,
FOODON_03412674,sand flounder (food source),
FOODON_03305705,"lobster (whole, raw)",
FOODON_03306535,straw mushroom (raw),
FOODON_03542617,26170 - salt-preserved fish (efsa foodex2),
FOODON_03541793,17930 - fruit chips (efsa foodex2),
FOODON_03311817,chicken leg (raw),
FOODON_03311619,creecy greens (canned),
CHEBI_33836,benzenoid aromatic compound,
GAZ_00002947,Luxembourg,
FOODON_03309652,peach and yogurt (infant food),
NCBITaxon_46326,Eriophorum,
FOODON_03315118,"crabmeat (cooked, canned)",
FOODON_03311480,bean curd (dried),
FOODON_03305370,cracked wheat flour,
FOODON_03316903,pastry filling product,
FOODON_03308697,mahi mahi (raw),
FOODON_03543456,34560 - mugwort infusion leaves (efsa foodex2),
ENVO_00000097,desert area,
FOODON_03317094,preserved food for infant and young children,
ancestro_0018,uncategorised population,
FOODON_03414849,equine (food source),
NCBITaxon_223796,Epigonidae,
FOODON_03430121,"food (liquid, high viscosity, with small particles)",
FOODON_03304555,rice (parboiled),
FOODON_03309904,grain mash,
FOODON_03542919,"29190 - cheese, valdeon (efsa foodex2)",
FOODON_03400923,10000232 - packaged water (gs1 gpc),
FOODON_03401835,10006086 - lambs lettuce (gs1 gpc),
FOODON_03543126,31260 - goat tallow (efsa foodex2),
FOODON_03543118,31180 - shea butter (efsa foodex2),
FOODON_03316945,"macaroni product (nonfat milk, enriched)",
FOODON_03316714,cheese hushallsost,
FOODON_03302744,cucumber (canned),
FOODON_03540655,06550 - tabasco capsicum (efsa foodex2),
FOODON_03543462,34620 - alpine ladies mantle infusion leaves (efsa foodex2),
NCBITaxon_8843,Anser anser,
NCBITaxon_7778,Elasmobranchii,
FOODON_03311730,ricotone cheese,
NCBITaxon_3745,Rosaceae,
CHEBI_62732,aromatic ester,
FOODON_03304330,orange beverage syrup,
FOODON_03401017,10000013 - meat/poultry/game/batrachian - prepared/processed (frozen) (gs1 gpc),
FOODON_03543881,38810 - shepherd's pie (efsa foodex2),
FOODON_03414219,common quince plant (food source),
FOODON_03401234,0270000 - stem vegetables (ec),
FOODON_03304425,mayonnaise (low sodium),
ancestro_0439,Iraqi,
GAZ_00000583,Mauritania,
FOODON_03543224,32240 - other mixed fruit and vegetable juices (efsa foodex2),
NCBITaxon_8167,Perca flavescens,
FOODON_03540104,01040 - semolina (efsa foodex2),
FOODON_03414358,chinese persimmon plant (food source),
FOODON_03490215,jar,
FOODON_03308301,sei (canned),
FOODON_00002166,potato soup food product,
FOODON_03541201,12010 - cotton seeds and similar- (efsa foodex2),
FOODON_03305800,vanilla ice cream,
