PATO_0001018,physical quality,,,FOODON_03413636,hardshell clam (food source),,,,,,,NCBITaxon_6775,Geryonidae
NCBITaxon_319431,Lutjanus argentiventris,,,FOODON_03412384,yellow jack (food source),,,,,,,FOODON_03400442,sequestrant (codex)
CHEBI_26666,short-chain fatty acid,,,FOODON_03311680,"potato (cooked, dehydrated, refrigerated)",,,,,,,FOODON_03310063,chapati
NCBITaxon_320396,Menticirrhus undulatus,,,NCBITaxon_66674,Cochlospermum,,,,,,,FOODON_03510078,no salt added claim or use
hancestro_0435,Cypriote,,,FOODON_03317195,cake with moist topping and filling,,,,,,,FOODON_03541793,17930 - fruit chips (efsa foodex2)
hancestro_0536,Ghanaian,,,FOODON_03544329,43290 - nougat flavour (efsa foodex2),,,,,,,FOODON_03311817,chicken leg (raw)
NCBITaxon_8168,Perca fluviatilis,,,FOODON_03311571,dosa,,,,,,,FOODON_03311619,creecy greens (canned)
NCBITaxon_89952,Merluccius productus,,,FOODON_03415036,great pignut plant (food source),,,,,,,CHEBI_33836,benzenoid aromatic compound
hancestro_0043,Western Asia,,,FOODON_03315476,fish paste,,,,,,,FOODON_03315118,"crabmeat (cooked, canned)"
IAO_0000112,example of usage,,,CHEBI_85248,gellan gum,,,,,,,FOODON_03311480,bean curd (dried)
RO_0000092,disposition of,,,FOODON_03308225,"lobster (crab, raw)",,,,,,,FOODON_03316903,pastry filling product
PATO_0002450,firm,,,FOODON_03401833,10006269 - baby leaves (gs1 gpc),,,,,,,FOODON_03413328,date plum plant
NCBITaxon_1234273,Tachysurus fulvidraco,,,FOODON_03303930,ladyfinger cookie (dietetic),,,,,,,FOODON_03401835,10006086 - lambs lettuce (gs1 gpc)
NCBITaxon_6775,Geryonidae,,,FOODON_03470159,pasteurized by heat before filling,,,,,,,NCBITaxon_7778,Elasmobranchii
NCBITaxon_8728,Crotalus,,,FOODON_03542715,27150 - sour cream products (efsa foodex2),,,,,,,GAZ_00000583,Mauritania
PATO_0001547,quality of a gas,,,FOODON_03411903,capelin (food source),,,,,,,FOODON_00002166,potato soup food product
CHEBI_33836,benzenoid aromatic compound,,,FOODON_03309024,canadian bass (raw),,,,,,,FOODON_03544459,44590 - probiotic cultures (efsa foodex2)
NCBITaxon_46326,Eriophorum,,,FOODON_03542151,21510 - preserved or partly preserved sausages (efsa foodex2),,,,,,,FOODON_03315346,konyak
hancestro_0503,Cameroonian,,,FOODON_03542018,20180 - equine liver (efsa foodex2),,,,,,,FOODON_03307052,food (deep-fried)
ENVO_00000097,desert area,,,NCBITaxon_31101,Oreosomatidae,,,,,,,FOODON_03311680,"potato (cooked, dehydrated, refrigerated)"
NCBITaxon_223796,Epigonidae,,,FOODON_03316913,fish canned pasteurized,,,,,,,FOODON_03413975,island mackerel
NCBITaxon_8843,Anser anser,,,CHEBI_32112,Saccharin sodium,,,,,,,FOODON_03316789,prune juice (canned)
NCBITaxon_7778,Elasmobranchii,,,FOODON_03544358,43580 - raisins flavour (efsa foodex2),,,,,,,FOODON_03315476,fish paste
NCBITaxon_3745,Rosaceae,,,CHEBI_23334,cobalamins,,,,,,,FOODON_03543062,30620 - sugar cotton (efsa foodex2)
CHEBI_62732,aromatic ester,,,FOODON_03413810,african mudfish family (food source),,,,,,,FOODON_03305682,"milk (sterilized, long-life, nonrefrigerated)"
NCBITaxon_8167,Perca flavescens,,,FOODON_03302160,grapefruit soda,,,,,,,NCBITaxon_45181,Mitchella repens
NCBITaxon_8602,Elapidae,,,NCBITaxon_29144,Chanos chanos,,,,,,,FOODON_03543663,36630 - carobs and similar- (efsa foodex2)
NCBITaxon_111783,Reinhardtius,,,FOODON_03411150,malabar nightshade plant (food source),,,,,,,FOODON_00002275,steeped beverage product
NCBITaxon_8017,Oncorhynchus gorbuscha,,,FOODON_03315933,vegetable in vinegar brine or oil,,,,,,,NCBITaxon_36622,Chaenomeles sinensis
NCBITaxon_31022,Tetraodontiformes,,,FOODON_03411740,garland chrysanthemum plant (food source),,,,,,,FOODON_03541429,14290 - sweeties (efsa foodex2)
NCBITaxon_39684,Chitonidae,,,FOODON_03490343,"paperboard container, surface treated inside",,,,,,,FOODON_03542720,27200 - milk and dairy concentrate (efsa foodex2)
hancestro_0514,Sao Tomean,,,FOODON_00001119,cervid dairy food product,,,,,,,FOODON_03302221,"beverage tablet (effervescent, naturally and artificially sweetened)"
NCBITaxon_66674,Cochlospermum,,,FOODON_03317650,cream homogenized,,,,,,,FOODON_03315415,beverage (skim milk based)
NCBITaxon_50459,Barbarea vulgaris,,,FOODON_03520199,czechoslovakia (deprecated),,,,,,,FOODON_03540552,05520 - banana flowers - balbisiana cultivars (efsa foodex2)
NCBITaxon_3868,Lotus tetragonolobus,,,FOODON_03541239,12390 - olives for oil production and similar- (efsa foodex2),,,,,,,FOODON_03411115,chum salmon
CHEBI_85248,gellan gum,,,FOODON_03401830,10000614 - seafood variety packs (gs1 gpc),,,,,,,FOODON_03540642,06420 - cape gooseberries (efsa foodex2)
NCBITaxon_117982,Palaemon,,,FOODON_03317396,lamb cut (fresh),,,,,,,FOODON_03541386,"13860 - peppercorn (black, green and white) (efsa foodex2)"
NCBITaxon_45181,Mitchella repens,,,FOODON_03304085,cream of tomato soup,,,,,,,FOODON_03543077,30770 - truffle mass (efsa foodex2)
CHEBI_26284,"propane-1,2-diols",,,FOODON_03412435,bowfin family (food source),,,,,,,FOODON_03412412,green turtle
CHEBI_17045,dinitrogen oxide,,,FOODON_03540115,01150 - wheat germ (efsa foodex2),,,,,,,FOODON_03305599,hamburger (raw)
NCBITaxon_74632,Rosa gallica,,,FOODON_03543470,34700 - buckwheat infusion leaves (efsa foodex2),,,,,,,FOODON_03413445,skirrit plant
CHEBI_30911,glucitol,,,FOODON_03480004,"packing medium, other (deprecated)",,,,,,,FOODON_03544358,43580 - raisins flavour (efsa foodex2)
NCBITaxon_36622,Chaenomeles sinensis,,,CHEBI_55505,"1,2-benzisothiazole",,,,,,,FOODON_03301032,corn relish
PATO_0001334,diameter,,,FOODON_03311166,"celery leaf (whole, raw)",,,,,,,FOODON_03308377,deep sea lobster tail (raw)
NCBITaxon_47083,Melilotus officinalis,,,NCBITaxon_74635,Rosa canina,,,,,,,FOODON_03305019,wafer (dietary)
NCBITaxon_41697,Sardinops melanostictus,,,FOODON_03308730,tuna (pressed),,,,,,,FOODON_03415114,greater burnet-saxifrage plant
NCBITaxon_31101,Oreosomatidae,,,NCBITaxon_1549675,Galloanserae,,,,,,,FOODON_03411969,long whiskered catfish family
hancestro_0345,Andorran,,,FOODON_03307968,cisco (smoked),,,,,,,FOODON_00001119,cervid dairy food product
hancestro_0420,Peruvian,,,FOODON_03311358,black currant juice concentrated,,,,,,,FOODON_03520199,czechoslovakia (deprecated)
IAO_0000111,editor preferred term,,,FOODON_03414953,purple chokeberry plant (food source),,,,,,,FOODON_03544018,"40180 - meat and vegetable soup, with puree or pieces (efsa foodex2)"
IAO_0000111,editor preferred term,,,FOODON_03308947,springer fish (raw),,,,,,,FOODON_03544294,42940 - jackfruit flavour (efsa foodex2)
NCBITaxon_9903,Bos,,,GAZ_00067142,Guadeloupe Region,,,,,,,FOODON_03541239,12390 - olives for oil production and similar- (efsa foodex2)
NCBITaxon_8820,Apterygidae,,,FOODON_03302341,"bread (unsalted, enriched)",,,,,,,FOODON_03302767,pound cake
NCBITaxon_430081,Aulopus filamentosus,,,NCBITaxon_214907,Malvoideae,,,,,,,NCBITaxon_103480,Castanea crenata
CHEBI_32112,Saccharin sodium,,,FOODON_03302062,barbeque sauce,,,,,,,FOODON_03413108,glycerol esters of wood rosins
CHEBI_23334,cobalamins,,,CHEBI_62946,ammonium sulfate,,,,,,,FOODON_03540751,07510 - turnips and similar- (efsa foodex2)
ENVO_01000252,freshwater lake biome,,,FOODON_00002012,lupine bean (vegetable) food product,,,,,,,FOODON_03540115,01150 - wheat germ (efsa foodex2)
RO_0000057,has participant,,,FOODON_03544180,41800 - flavourings (efsa foodex2),,,,,,,FOODON_03413289,stearyl tartrate
CHEBI_33145,boron oxoacid,,,FOODON_03317027,"beverage (fruit juice based, concentrated)",,,,,,,FOODON_03315101,candy coating (soft)
NCBITaxon_29144,Chanos chanos,,,FOODON_03315350,starch syrup (concentrated solid form),,,,,,,FOODON_03542568,25680 - sea-squirts and other tunicates (efsa foodex2)
NCBITaxon_7822,Sphyrna,,,FOODON_03541390,13900 - brazilian pepper fruit (efsa foodex2),,,,,,,NCBITaxon_74635,Rosa canina
NCBITaxon_8261,Pleuronectes,,,FOODON_03311347,elderberry (raw),,,,,,,NCBITaxon_1206914,Bembrops gobioides
NCBITaxon_103480,Castanea crenata,,,FOODON_03306646,sugar (superfine),,,,,,,FOODON_03304470,lowfat cow milk (fortified)
hancestro_0343,Kyrgyzstani,,,FOODON_00002257,soup food product,,,,,,,FOODON_03301927,bakery product dry mix
PATO_0000069,deviation(from_normal),,,FOODON_03541856,"18560 - candied fruit, mixed fruit (efsa foodex2)",,,,,,,FOODON_03317610,balanced diet for special dietary use (children up to 12 years)
NCBITaxon_9775,Trichechidae,,,FOODON_03543666,36660 - herbal infusion materials from any other parts of the plant (efsa foodex2),,,,,,,FOODON_03412843,chrysophyllum plant
hancestro_0323,Dutch founder,,,FOODON_03541972,"19720 - goose, minced meat (efsa foodex2)",,,,,,,FOODON_03302062,barbeque sauce
CHEBI_55505,"1,2-benzisothiazole",,,NCBITaxon_88677,Cyttus australis,,,,,,,FOODON_03541658,16580 - limequats (efsa foodex2)
NCBITaxon_3669,Luffa,,,FOODON_00001131,poultry meat food product,,,,,,,FOODON_03540591,05910 - welsh onions (efsa foodex2)
NCBITaxon_74635,Rosa canina,,,FOODON_03309861,coconut (whole or parts),,,,,,,FOODON_03311398,illipe oil
NCBITaxon_1206914,Bembrops gobioides,,,GAZ_00002602,State of Maine,,,,,,,FOODON_03413815,fringe-barbel sturgeon
NCBITaxon_183220,Abelmoschus manihot,,,NCBITaxon_68454,Scyliorhinus stellaris,,,,,,,FOODON_03401091,10000295 - grain based products / meals - not ready to eat - savoury (perishable) (gs1 gpc)
NCBITaxon_90071,Buglossidium luteum,,,FOODON_03412680,new zealand sole (food source),,,,,,,FOODON_03411601,"fish, clupeiform"
ENVO_00000294,fish farm,,,FOODON_03304782,iced tea mix (mint-flavored),,,,,,,IAO_0000577,centrally registered identifier symbol
NCBITaxon_1549675,Galloanserae,,,FOODON_03542022,20220 - deer liver (efsa foodex2),,,,,,,FOODON_03308812,"green shrimp (headless, raw)"
NCBITaxon_66911,Ameiurus catus,,,FOODON_03542359,23590 - norway pout (efsa foodex2),,,,,,,FOODON_03301059,"tea (decaffeinated, dry)"
NCBITaxon_3010,Fucaceae,,,FOODON_03543703,37030 - coffee (strong) beverage (efsa foodex2),,,,,,,NCBITaxon_140311,Prunus cerasus
NCBITaxon_445212,Pleoticus,,,FOODON_03413699,angolan flying squid (food source),,,,,,,FOODON_03541390,13900 - brazilian pepper fruit (efsa foodex2)
NCBITaxon_8113,Cichlidae,,,FOODON_03540374,03740 - dandelions (efsa foodex2),,,,,,,FOODON_03412703,grey gurnard
NCBITaxon_721789,Potentilleae,,,FOODON_03317591,"bean (whole, with seasoning)",,,,,,,FOODON_03306377,marmalade
NCBITaxon_214907,Malvoideae,,,ancestro_0516,Seychellois,,,,,,,FOODON_03411402,alewife
CHEBI_62946,ammonium sulfate,,,FOODON_03543465,34650 - birch infusion leaves (efsa foodex2),,,,,,,NCBITaxon_75727,Zizania aquatica
IAO_0000577,centrally registered identifier symbol,,,FOODON_03306391,black currant jelly (dietetic),,,,,,,FOODON_03543666,36660 - herbal infusion materials from any other parts of the plant (efsa foodex2)
NCBITaxon_8799,Struthionidae,,,FOODON_03411890,pacific saury (food source),,,,,,,FOODON_03541222,12220 - gold of pleasure seeds and similar- (efsa foodex2)
NCBITaxon_140311,Prunus cerasus,,,FOODON_03310136,sago (food product),,,,,,,FOODON_03414517,common cattail plant
NCBITaxon_75727,Zizania aquatica,,,FOODON_00001884,fruit based gravy or sauce food product,,,,,,,FOODON_03412715,queen scallop
NCBITaxon_4056,Apocynaceae,,,FOODON_03542453,"24530 - mackerel, short (efsa foodex2)",,,,,,,FOODON_03543182,"31820 - juice, elderberry (efsa foodex2)"
NCBITaxon_149357,Cissus,,,FOODON_03304600,horseradish (powdered),,,,,,,FOODON_03301905,"grape beverage (sparkling, less than 3% alcohol)"
NCBITaxon_45949,Corbicula fluminea,,,FOODON_03541842,"18420 - fruit compote, mixed fruit (efsa foodex2)",,,,,,,FOODON_03412482,hogfish
ENVO_00002258,loam,,,FOODON_03305115,chocolate marshmallow candy bar,,,,,,,FOODON_03400447,taste removing agent (codex)
BFO_0000034,function,,,CHEBI_33405,hydracid,,,,,,,FOODON_03544392,43920 - tea green flavour (efsa foodex2)
CHEBI_33958,halide salt,,,FOODON_03541595,15950 - cranberries (efsa foodex2),,,,,,,FOODON_03470157,food ultra-filtration process
NCBITaxon_3977,Euphorbiaceae,,,FOODON_03302711,beef bouillon paste,,,,,,,FOODON_03400400,dispersing agent (codex)
NCBITaxon_88677,Cyttus australis,,,FOODON_03490328,"regenerated cellulose film, coloured",,,,,,,FOODON_03540122,"01220 - wheat bread and rolls, white with rice (efsa foodex2)"
PATO_0001898,increased circumference,,,NCBITaxon_4236,Lactuca sativa,,,,,,,FOODON_03543465,34650 - birch infusion leaves (efsa foodex2)
UO_0000034,week,,,FOODON_03542233,22330 - weatherfish (efsa foodex2),,,,,,,NCBITaxon_4565,Triticum aestivum
NCBITaxon_68454,Scyliorhinus stellaris,,,FOODON_03308093,round herring (raw),,,,,,,NCBITaxon_181394,Ophidiinae
hancestro_0018,uncategorised population,,,FOODON_03308668,"shrimp (raw, peeled, deveined, frozen)",,,,,,,FOODON_03400944,10000163 - bread (frozen) (gs1 gpc)
NCBITaxon_89945,Merluccius albidus,,,ancestro_0537,Guinean,,,,,,,FOODON_03311515,jalapeno pepper (green)
hancestro_0385,Romanian,,,FOODON_03304006,hot sauce (food product),,,,,,,FOODON_03510167,no water added claim or use
hancestro_0454,Aruban,,,NCBITaxon_9653,Procyon,,,,,,,FOODON_03317597,vegetable stew with poultry meat
NCBITaxon_173691,Dacryodes,,,FOODON_03309428,north pacific sole (raw),,,,,,,FOODON_03542115,21150 - cured seasoned bovine meat (efsa foodex2)
NCBITaxon_88676,Cyttus,,,FOODON_03411508,american cranberry plant,,,,,,,NCBITaxon_subkingdom,subkingdom
NCBITaxon_4565,Triticum aestivum,,,FOODON_03316552,"cow milk (powdered, instant, with cocoa flavoring)",,,,,,,FOODON_03541842,"18420 - fruit compote, mixed fruit (efsa foodex2)"
NCBITaxon_181394,Ophidiinae,,,FOODON_03414345,winter cress plant (food source),,,,,,,FOODON_03305115,chocolate marshmallow candy bar
NCBITaxon_40504,Lutjanus buccanella,,,NCBITaxon_9821,Suidae,,,,,,,FOODON_03305843,doughnut (plain)
CHEBI_24669,hydroxy carboxylic acid,,,FOODON_03411239,thread herring (food source),,,,,,,FOODON_03412485,kingklip
NCBITaxon_548163,Meuschenia scaber,,,NCBITaxon_195660,Xystreurys liolepis,,,,,,,FOODON_03302711,beef bouillon paste
NCBITaxon_1003875,Sicyoeae,,,CHEBI_3962,curcumin,,,,,,,FOODON_03470145,preservation by reducing water activity
NCBITaxon_161924,Penaeus penicillatus,,,FOODON_03304244,scottish hare soup (food product),,,,,,,NCBITaxon_4236,Lactuca sativa
NCBITaxon_30874,Sillaginidae,,,FOODON_03301458,tomato (canned with tomato juice),,,,,,,FOODON_03305725,petticoat tail cookie
NCBITaxon_4609,Cyperaceae,,,NCBITaxon_3526,Phytolacca,,,,,,,FOODON_03301286,"strawberry (sliced, frozen)"
NCBITaxon_92050,Macruronus magellanicus,,,FOODON_03304518,imitation orangeade beverage syrup,,,,,,,FOODON_03308093,round herring (raw)
NCBITaxon_69811,Leuciscus idus,,,FOODON_03412066,niger (plant) plant (food source),,,,,,,FOODON_03310594,raspberry (frozen)
NCBITaxon_subkingdom,subkingdom,,,FOODON_03490225,"multicomponent adhesive, water soluble",,,,,,,FOODON_03308759,top shell snail (raw)
CHEBI_33405,hydracid,,,NCBITaxon_28701,Fratercula arctica,,,,,,,FOODON_03305505,halibut puff
CHEBI_52211,physiological role,,,FOODON_03541248,12480 - jojoba nuts (efsa foodex2),,,,,,,FOODON_03414278,swamp taro plant
NCBITaxon_4236,Lactuca sativa,,,FOODON_03542967,29670 - egg yolk (efsa foodex2),,,,,,,FOODON_03411485,sugar palm plant
NCBITaxon_27405,Penaeus japonicus,,,FOODON_03304775,akee and saltfish,,,,,,,FOODON_03540007,"00070 - barley grain, pearled (efsa foodex2)"
NCBITaxon_6563,Ostreidae,,,FOODON_00001029,gouda cheese food product,,,,,,,FOODON_03301903,french dressing
NCBITaxon_9653,Procyon,,,NCBITaxon_156152,Plantaginaceae,,,,,,,FOODON_03310332,cod bits boneless raw
PATO_0002066,crystal configuration,,,FOODON_03310359,barley meal,,,,,,,FOODON_03301458,tomato (canned with tomato juice)
NCBITaxon_703407,Montiaceae,,,FOODON_03309756,loquat (food product),,,,,,,FOODON_03542392,23920 - conger (efsa foodex2)
NCBITaxon_50193,Sonchus asper,,,NCBITaxon_23121,Pittosporaceae,,,,,,,NCBITaxon_1437010,Boreoeutheria
CHEBI_24997,lactate salt,,,FOODON_03307459,filled milk (dried),,,,,,,FOODON_03400862,savoury sauce (eurofir)
CHEBI_36093,inorganic chloride,,,FOODON_03316047,sheep fat,,,,,,,FOODON_03415059,korean bramble plant
NCBITaxon_9821,Suidae,,,FOODON_03308355,"lobster (whole, frozen)",,,,,,,CHEBI_51438,D-isoascorbic acid
NCBITaxon_1184124,Fragariinae,,,FOODON_03309425,atlantic saury (raw),,,,,,,hancestro_0384,Moldovan
NCBITaxon_74940,Oncorhynchus tshawytscha,,,FOODON_03544430,44300 - thickener (efsa foodex2),,,,,,,NCBITaxon_1699523,Myrteae
NCBITaxon_7088,Lepidoptera,,,FOODON_03520138,mediterranean and black sea (fao major fishing area 37),,,,,,,FOODON_03541248,12480 - jojoba nuts (efsa foodex2)
NCBITaxon_195660,Xystreurys liolepis,,,ancestro_0007,South East Asian,,,,,,,FOODON_03310361,wheat offal meal
CHEBI_3962,curcumin,,,FOODON_03304014,spaghetti sauce with meat,,,,,,,FOODON_00002497,persimmon food product
CHEBI_33299,alkaline earth molecular entity,,,FOODON_03304446,beef pepperpot (dry mix),,,,,,,FOODON_03542689,26890 - traditional buttermilk (churning) (efsa foodex2)
RO_0002354,formed as result of,,,FOODON_03308614,crab imperial (in shell),,,,,,,FOODON_00001029,gouda cheese food product
NCBITaxon_3526,Phytolacca,,,FOODON_03309554,bagel,,,,,,,FOODON_03414640,mud whelk
NCBITaxon_1437010,Boreoeutheria,,,FOODON_03540281,02810 - doughnuts-berliner (efsa foodex2),,,,,,,FOODON_03520506,high elevations climatic zone
hancestro_0437,Georgian,,,FOODON_03540505,05050 - daikon sprouts (efsa foodex2),,,,,,,FOODON_03413378,"straw, fodder or forage of cereal grains and grasses"
CHEBI_26979,organic heterotricyclic compound,,,FOODON_00001959,hungarian wax pepper food product,,,,,,,UO_0000095,volume unit
NCBITaxon_8108,Scorpaenidae,,,FOODON_03540088,00880 - wheat flour (efsa foodex2),,,,,,,FOODON_03400960,50220000 - cereal/grain/pulse products (gs1 gpc)
NCBITaxon_135518,Ribes uva-crispa,,,FOODON_03413783,potassium ascorbate (food source),,,,,,,NCBITaxon_283119,Flueggea
CHEBI_87036,benzimidazole fungicide,,,NCBITaxon_576990,Homarinus capensis,,,,,,,FOODON_03543657,36570 - siberian ginseng infusion roots (efsa foodex2)
NCBITaxon_103351,Vitis amurensis,,,FOODON_00001949,hemp food product,,,,,,,NCBITaxon_119261,Cinnamomum burmannii
NCBITaxon_28701,Fratercula arctica,,,FOODON_03307688,imitation hollandaise sauce (food product),,,,,,,FOODON_03311768,sport drink (food product)
CHEBI_51438,D-isoascorbic acid,,,FOODON_03309156,sand perch (raw),,,,,,,NCBITaxon_22274,Myristicaceae
NCBITaxon_4557,Sorghum,,,FOODON_03302818,sweet milk cocoa,,,,,,,FOODON_03317205,"vitamin and mineral concentrate, liquid form"
hancestro_0384,Moldovan,,,FOODON_03543989,"39890 - dairy/egg soup, dry (efsa foodex2)",,,,,,,FOODON_03413501,golden perch
NCBITaxon_1699523,Myrteae,,,FOODON_03414839,bunya pine plant (food source),,,,,,,NCBITaxon_9347,Eutheria
NCBITaxon_40493,Lutjanus,,,FOODON_03401227,0200000 - 2. vegetables fresh or frozen (ec),,,,,,,FOODON_03308298,tasmanian lovettia (raw)
UO_0000095,volume unit,,,FOODON_03541055,10550 - moringa (without pods) (efsa foodex2),,,,,,,FOODON_03315919,chocolate product (deprecated)
NCBITaxon_283119,Flueggea,,,FOODON_03543017,30170 - minor honey types (efsa foodex2),,,,,,,FOODON_03315613,fish roe (salt treated)
NCBITaxon_156152,Plantaginaceae,,,FOODON_03413553,duck barnacle (food source),,,,,,,FOODON_03414132,pacific manta
NCBITaxon_119261,Cinnamomum burmannii,,,NCBITaxon_32521,Elopomorpha,,,,,,,FOODON_03541898,18980 - horse msm (efsa foodex2)
NCBITaxon_23121,Pittosporaceae,,,FOODON_03401380,50261000 - other vegetables (gs1 gpc),,,,,,,FOODON_03311545,hop extract (modified)
NCBITaxon_22274,Myristicaceae,,,FOODON_03540726,07260 - parsley roots and similar- (efsa foodex2),,,,,,,FOODON_03310415,fontina cheese
NCBITaxon_9347,Eutheria,,,FOODON_03302509,maple butter,,,,,,,FOODON_03540405,04050 - pokeweed (efsa foodex2)
NCBITaxon_106221,Arcoidea,,,FOODON_00001296,unpasteurized sheep milk cheese food product,,,,,,,FOODON_03412947,zedoary plant
NCBITaxon_115624,Herniaria glabra,,,FOODON_03542037,20370 - sheep kidney (efsa foodex2),,,,,,,NCBITaxon_55119,Alosinae
UO_0000022,milligram,,,NCBITaxon_685122,Dicroglossidae,,,,,,,FOODON_03540088,00880 - wheat flour (efsa foodex2)
NCBITaxon_tribe,tribe,,,FOODON_03520387,subtropical waters,,,,,,,FOODON_03305052,hen egg yolk (cooked)
NCBITaxon_57935,Rosa majalis,,,FOODON_03310447,goat's milk cheese marinated in olive oil,,,,,,,FOODON_03530178,fat content > 4%
BFO_0000018,zero-dimensional spatial region,,,FOODON_03414784,rhodamnia plant (food source),,,,,,,FOODON_03412469,temple orange plant
hancestro_0316,Amish,,,ENVO_00003096,tap water,,,,,,,FOODON_03317142,"food for invalids, liquid"
ENVO_01000932,nursing home,,,FOODON_03308689,california corbina (raw),,,,,,,FOODON_03316713,cheese herrgardsost
CHEBI_59765,boric acids,,,FOODON_03400933,10000157 - baking/cooking supplies (frozen) (gs1 gpc),,,,,,,FOODON_03544356,43560 - quark flavour (efsa foodex2)
NCBITaxon_36103,Haliotis tuberculata,,,FOODON_03541525,15250 - other stone fruits (efsa foodex2),,,,,,,FOODON_03542958,29580 - turkey eggs (efsa foodex2)
hancestro_0475,Palauan,,,FOODON_00001181,cooked food product,,,,,,,FOODON_03543749,37490 - infant formulae (efsa foodex2)
RO_0002225,develops from part of,,,FOODON_03430138,"food (liquid, high viscosity, with solid pieces)",,,,,,,FOODON_03305528,honey syrup
CHEBI_61120,nucleobase-containing molecular entity,,,FOODON_03542586,"25860 - frog, pool (efsa foodex2)",,,,,,,FOODON_03412186,unicorn filefish
NCBITaxon_181444,Allocyttus,,,FOODON_03310837,turkey liver (raw),,,,,,,FOODON_03520147,"pacific, western central (fao major fishing area 71)"
CHEBI_31793,magnesium carbonate,,,FOODON_03303096,cappuccino,,,,,,,FOODON_03542046,20460 - chicken kidney (efsa foodex2)
NCBITaxon_55119,Alosinae,,,FOODON_03412188,indian threadfin (food source),,,,,,,FOODON_03301888,gluten
NCBITaxon_4610,Cyperus,,,FOODON_03316443,wafer,,,,,,,FOODON_03540965,09650 - cassava roots and similar- (efsa foodex2)
NCBITaxon_576990,Homarinus capensis,,,FOODON_03540279,"02790 - croissant, filled with cream (efsa foodex2)",,,,,,,FOODON_03541244,12440 - african oil palm kernels (efsa foodex2)
NCBITaxon_59755,Scyllaridae,,,NCBITaxon_230391,Macrobrachium carcinus,,,,,,,FOODON_03540063,00630 - triticale grain (efsa foodex2)
PATO_0001995,organismal quality,,,FOODON_03460394,artificial chocolate flavoring added,,,,,,,FOODON_03311513,banana (ripe)
NCBITaxon_56993,Araucaria bidwillii,,,FOODON_03301961,bacon puff,,,,,,,FOODON_03401325,"dietary supplement, combination, other (deprecated)"
CHEBI_36688,heterotricyclic compound,,,FOODON_03317336,beef hamburger,,,,,,,FOODON_03412860,arctic grayling
NCBITaxon_2233839,IRL clade,,,FOODON_03490109,"laminate tube, ends lined with laminate",,,,,,,NCBITaxon_8033,Salvelinus
CHEBI_24266,gluconic acid,,,FOODON_03303789,candy (artificially fruit-flavored),,,,,,,FOODON_03311787,"chicken breast (sliced, ready-to-eat)"
CHEBI_35692,dicarboxylic acid,,,FOODON_03304479,protein flour (blended),,,,,,,FOODON_03305608,pollock fillet (raw)
NCBITaxon_32521,Elopomorpha,,,FOODON_03414087,shagreen ray (food source),,,,,,,FOODON_03415035,buko plant
ENVO_01000018,gravel,,,FOODON_03309288,argentine fish fillet (raw),,,,,,,FOODON_03401568,10006050 - archangel (gs1 gpc)
hancestro_0446,Palestinian,,,FOODON_03303137,custard cream cookie,,,,,,,FOODON_03414229,chinese rhubarb plant
NCBITaxon_685122,Dicroglossidae,,,FOODON_03303906,cow buttermilk (acidified),,,,,,,FOODON_03490185,"plastic container, rigid or semirigid, tinless steel lid"
NCBITaxon_61967,Acipenser nudiventris,,,FOODON_03400241,soft drink (us cfr),,,,,,,FOODON_00002139,plant fat or oil refined food product
NCBITaxon_8033,Salvelinus,,,FOODON_03309928,pepper (raw),,,,,,,FOODON_03544275,42750 - grape flavour (efsa foodex2)
NCBITaxon_700652,Mugil trichodon,,,FOODON_03309175,corvina (raw),,,,,,,NCBITaxon_3501,Urtica dioica
NCBITaxon_6703,Pandalus borealis,,,FOODON_03316069,bread malt,,,,,,,CHEBI_27171,organic heterobicyclic compound
ENVO_00003096,tap water,,,FOODON_03490265,"ceramic or earthenware bottle, uncoloured",,,,,,,FOODON_03302123,"roselle (dried, ground)"
IAO_0000111,editor preferred label,,,FOODON_03302736,peanut hay,,,,,,,FOODON_03530022,flank
IAO_0000111,editor preferred label,,,FOODON_00001868,food filling product,,,,,,,hancestro_0519,South African
NCBITaxon_50595,Spondyliosoma cantharus,,,FOODON_00001225,smoked meat food product,,,,,,,NCBITaxon_348445,Molva macrophthalma
NCBITaxon_99490,Loxodonta cyclotis,,,NCBITaxon_4432,Nelumbo nucifera,,,,,,,FOODON_03412737,red boletus
NCBITaxon_13732,Trichiurus,,,FOODON_03316490,"seasoning, powdered",,,,,,,FOODON_03414163,eared seal family
NCBITaxon_4447,Liliopsida,,,FOODON_03414646,plant louse (food source),,,,,,,FOODON_03302652,sheanut oil (food product)
NCBITaxon_230391,Macrobrachium carcinus,,,FOODON_00001952,horse meat food product,,,,,,,FOODON_03540209,02090 - unleavened doughs (efsa foodex2)
NCBITaxon_13390,Camponotus,,,FOODON_03401117,50193100 - vegetable based products / meals (gs1 gpc),,,,,,,FOODON_03315753,fruit juice (carbonated)
NCBITaxon_3501,Urtica dioica,,,FOODON_03307956,seaworm (fried),,,,,,,FOODON_03540527,05270 - chinese broccoli (efsa foodex2)
CHEBI_27171,organic heterobicyclic compound,,,FOODON_03401826,10006322 - mustard (shelf stable) (gs1 gpc),,,,,,,FOODON_03540988,09880 - goa bean root (efsa foodex2)
NCBITaxon_1231846,Eugenia brasiliensis,,,FOODON_03541682,16820 - jambuls (efsa foodex2),,,,,,,FOODON_03420198,pectin (deprecated)
